"User-ID";"Location";"Age"
"258378";"medford, massachusetts, usa";"25"
"258383";"white pigeon, michigan, usa";NULL
"258391";"long beach, mississippi, usa";NULL
"258404";"louisville, kentucky, usa";"45"
"258413";"walluf, hessen, germany";"36"
"258425";"chilliwack, ,";NULL
"258429";"kirn, rheinland-pfalz, germany";"27"
"258459";"manakin sabot, virginia, usa";NULL
"258460";"vancouver, ,";NULL
"258462";"wichita, kansas, usa";NULL
"258482";"oro valley, arizona, usa";NULL
"258495";"victoria, texas, usa";NULL
"258520";"dulwich hill, new south wales, australia";"36"
"258534";"mcqueeney, texas, usa";"32"
"258550";"new orleans, louisiana, usa";"38"
"258553";"jonesboro, georgia, usa";NULL
"258556";"parkville, ,";"50"
"258567";"salt spring island, british columbia, canada";"46"
"258588";"salt lake city, utah, usa";"55"
"258607";"hamburg, hamburg, germany";"40"
"258614";"kyiv, kyiv, ukraine";NULL
"258622";"pipestone, minnesota, usa";"28"
"258641";"broken arrow, oklahoma, usa";"40"
"258660";"milano, lombardia, italy";NULL
"258673";"glasgow, scotland, united kingdom";"38"
"258690";"calgary, alberta, canada";NULL
"258716";"london, england, united kingdom";NULL
"258717";"selfkant, nordrhein-westfalen, germany";"18"
"258747";"long beach, california, usa";"45"
"258769";"edinburgh, scotland, united kingdom";"39"
"258777";"mansfield, texas, usa";"57"
"258786";"puyallup, washington, usa";NULL
"258795";"kingston, ontario, canada";"27"
"258807";"victoria, british columbia, canada";"23"
"258825";"krefeld, nordrheinwestfalen, germany";NULL
"258846";"medina, ohio, usa";"56"
"258879";"austin, ,";NULL
"258884";"belvidere, illinois, usa";NULL
"258907";"lynchburg, virginia, usa";"29"
"258913";"zaberfeld, baden-wuerttemberg, germany";"25"
"258920";"cottbus, brandenburg, germany";"33"
"258938";"los angeles, california, usa";"27"
"258952";"perkasie, pennsylvania, usa";NULL
"258953";"great neck, new york, usa";"29"
"258970";"berkeley, california, usa";NULL
"258977";"schlemmin, mecklenburg-vorpommern, germany";"51"
"259004";"copenhagen, n/a, denmark";"28"
"259006";"saginaw, michigan, usa";"28"
"259028";"santo domingo, d.n., dominican republic";NULL
"259035";"edmonton, alberta, canada";"38"
"259057";"castelldefels, barcelona, spain";"15"
"259064";"belo horizonte, minas gerais, brazil";"32"
"259066";"oakley, california, usa";"56"
"259078";"fairbanks, alaska, usa";"49"
"259084";"mount pearl, newfoundland, canada";"19"
"259111";"stillwater, new york, usa";"31"
"259114";"modesto, california, usa";"55"
"259118";"philadelphia, pennsylvania, usa";"34"
"259155";"paris, ile de france, france";"25"
"259166";"n/a, n/a, canada";NULL
"259184";"cologne, nordrhein-westfalen, germany";NULL
"259199";"eugene, oregon, usa";NULL
"259205";"magdeburg, sachsen-anhalt, germany";"24"
"259208";"manila, none, philippines";"18"
"259223";"twin falls, idaho, idaho, usa";"82"
"259234";"seattle, washington, usa";NULL
"259249";"hendersonville, north carolina, usa";NULL
"259258";"roberts, montana, usa";"32"
"259259";"woodruff, south carolina, usa";"30"
"259260";"fair haven, michigan, usa";"56"
"259264";"molalla, ,";"45"
"259265";"okanogan, washington, usa";NULL
"259279";"flushing, new york, usa";"26"
"259286";"cebu city, cebu, philippines";NULL
"259288";"kingsport, tennessee, usa";NULL
"259305";"fallon, nevada, usa";NULL
"259309";"gaithersburg, maryland, usa";"41"
"259312";"missouri city, texas, usa";NULL
"259316";"gouda, zuid-holland, netherlands";"31"
"259320";"foster city, california, usa";"41"
"259367";"london, n/a, united kingdom";"25"
"259371";"new york, new york, usa";"22"
"259378";"winthrop, western australia, australia";"46"
"259379";"baton rouge, louisiana, usa";NULL
"259380";"blue springs, missouri, usa";NULL
"259388";"oakland, california, usa";NULL
"259400";"douglasville, georgia, usa";NULL
"259430";"mission, texas, usa";"24"
"259445";"st. paul, minnesota, usa";"45"
"259447";"telford, pennsylvania, usa";"29"
"259452";"whittier, california, usa";"41"
"259472";"drums, pennsylvania, usa";NULL
"259475";"fulton, california, usa";NULL
"259479";"truckee, california, usa";"43"
"259488";"san diego, california, usa";"27"
"259495";"fort myers,, florida, usa";"48"
"259501";"yorkville, illinois, usa";NULL
"259502";"nakusp, british columbia, canada";NULL
"259520";"huntington, west virginia, usa";NULL
"259542";"cary, north carolina, usa";NULL
"259543";"south san francisco, california, usa";NULL
"259550";"lovettsville, virginia, usa";NULL
"259565";"lancaster, california, usa";NULL
"259584";"kings park, new york, usa";NULL
"259620";"san antonio, texas, usa";"46"
"259622";"houston, texas, usa";NULL
"259624";"trinidad, texas, usa";"44"
"259625";"meridian, texas, usa";NULL
"259626";"austin, texas, usa";"2"
"259628";"baytown, texas, usa";NULL
"259629";"carrollton, texas, usa";"51"
"259660";"bilbao, vizcaya, spain";"21"
"259669";"austin, texas, usa";"69"
"259711";"san antonio, texas, usa";"16"
"259734";"hillsboro, oregon, usa";"29"
"259736";"sydney, new south wales, australia";"45"
"259745";"campbell river, british columbia, canada";NULL
"259757";"roswell, georgia, usa";"25"
"259762";"adelaide, south australia, australia";NULL
"259764";"san bernardino, california, usa";"28"
"259768";"houston, texas, usa";"31"
"259778";"hillsboro, oregon, usa";NULL
"259785";"barling, arkansas, usa";"17"
"259793";"flint, michigan, usa";NULL
"259800";"bremen, bremen, germany";"25"
"259806";"new orleans, louisiana, usa";NULL
"259829";"madison, wisconsin, usa";"44"
"259856";"mcminnville, oregon, usa";NULL
"259869";"firenze, toscana, italy";NULL
"259898";"lakewood, washington, usa";"16"
"259901";"thompson, manitoba, canada";NULL
"259929";"norfolk, virginia, usa";NULL
"259930";"miami, florida, usa";"25"
"259974";"schuepfheim, luzern, switzerland";NULL
"260037";"pisa, toscana, italy";NULL
"260043";"upper saddle river, new jersey, usa";NULL
"260067";"deforest, wisconsin, usa";"32"
"260093";"peoria, illinois, usa";"19"
"260099";"lexington, kentucky, usa";"34"
"260102";"newnan, georgia, usa";"32"
"260108";"monmouth junction, new jersey, usa";NULL
"260130";"divide, colorado, usa";NULL
"260175";"edinburgh, scotland, united kingdom";"26"
"260178";"sulzbach, hessen, germany";NULL
"260183";"st catharines, ontario, canada";"25"
"260194";"shoreline, washington, usa";"35"
"260196";"lexington, kentucky, usa";NULL
"260202";"london, n/a, united kingdom";NULL
"260212";"toronto, ontario, canada";"26"
"260217";"wenatchee, washington, usa";"45"
"260239";"tutzing, bayern, germany";"41"
"260316";"penticton, british columbia, canada";NULL
"260317";"north vancouver, british columbia, canada";"31"
"260324";"goteborg, n/a, sweden";"31"
"260332";"rochester, minnesota, usa";"55"
"260363";"albany, georgia, usa";"31"
"260364";"chesapeake, virginia, usa";"31"
"260388";"minneapolis, minnesota, usa";"23"
"260394";"winter park, florida, usa";NULL
"260406";"plainville, massachusetts, usa";"28"
"260419";"fairview, oregon, usa";"32"
"260424";"perugia, ,";NULL
"260447";"olympia, washington, usa";"46"
"260453";"fergus, ontario, canada";"29"
"260473";"zaragoza, spain, spain";"27"
"260484";"tacoma, washington, usa";"55"
"260498";"saskatoon, saskatchewan, canada";NULL
"260502";"greeley, colorado, usa";"22"
"260520";"dallas, ,";NULL
"260528";"pittsburg, missouri, usa";"69"
"260531";"dallas, texas, usa";"59"
"260550";"mount pleasant, iowa, usa";"46"
"260573";"blodgett, oregon, usa";"45"
"260590";"wilmington, north carolina, usa";"25"
"260609";"santa rosa, california, usa";NULL
"260616";"kingsland, georgia, usa";"42"
"260631";"toronto, ontario, canada";NULL
"260647";"montgomery, alabama, usa";"27"
"260648";"freiburg, baden-wuerttemberg, germany";"33"
"260655";"ottawa, ontario, canada";"23"
"260662";"edgewater, maryland, usa";NULL
"260678";"hooksett, new hampshire, usa";"39"
"260699";"toledo, ohio, usa";"42"
"260709";"berlin, berlin, germany";"21"
"260735";"toronto, ontario, canada";"49"
"260739";"mandan, north dakota, usa";NULL
"260765";"sheffield, ,";NULL
"260771";"austin, texas, usa";"63"
"260781";"chicago, illinois, usa";"37"
"260796";"boulder junction, wisconsin, usa";"54"
"260819";"lisboa, lisboa, portugal";"35"
"260840";"missoula, montana, usa";"35"
"260859";"bochum, nordrhein-westfalen, germany";"16"
"260865";"concord, california, usa";"48"
"260875";"northcote, victoria, australia";"34"
"260877";"los gatos, california, usa";NULL
"260879";"hamburg, hamburg, germany";"38"
"260897";"chicago, illinois, usa";"25"
"260902";"herrenberg, baden-wuerttemberg, germany";"37"
"260936";"carp, ontario, canada";NULL
"260944";"stratford, connecticut, usa";NULL
"260950";"plasencia, cáceres, spain";"36"
"260959";"columbus, ohio, usa";"24"
"260961";"des moines, iowa, usa";"55"
"260965";"vancouver, british columbia, canada";"47"
"260967";"ewa beach, hawaii, usa";NULL
"260968";"london, england, united kingdom";NULL
"260987";"canoga park, california, usa";"36"
"261010";"portland, oregon, usa";NULL
"261015";"halifax, nova scotia, canada";"42"
"261032";"tübingen, baden-wuerttemberg, germany";NULL
"261037";"manchester, england, united kingdom";NULL
"261053";"sacramento, california, usa";"29"
"261086";"bilbao, basilicata, spain";"28"
"261091";"schaffhausen, schaffhausen, switzerland";"32"
"261093";"manchester, missouri, usa";"35"
"261105";"basel, basel-stadt, switzerland";"50"
"261120";"tigard, oregon, usa";"70"
"261137";"bronx, , usa";NULL
"261160";"terrassa, bcn, spain";"39"
"261176";"oregon city, oregon, usa";NULL
"261185";"las vegas, nevada, usa";"27"
"261208";"powder springs, georgia, usa";"55"
"261214";"bielefeld, nordrhein-westfalen, germany";"47"
"261219";"nürnberg, bayern, germany";"38"
"261237";"melbourne, victoria, australia";"22"
"261264";"rio vista, california, usa";"30"
"261272";"everett, washington, usa";NULL
"261289";"haverhill, massachusetts, usa";"64"
"261291";"wichita, kansas, usa";NULL
"261307";"regensdorf, n/a, switzerland";"31"
"261314";"san antonio, texas, usa";NULL
"261320";"price, ,";"74"
"261327";"carrollton, texas, usa";"24"
"261330";"nordenham, niedersachsen, germany";NULL
"261355";"montréal, quebec, canada";"27"
"261368";"springville, utah, usa";"25"
"261379";"matosinhos, porto, portugal";"19"
"261397";"charlottesville, virginia, usa";NULL
"261402";"minneapolis, minnesota, usa";"38"
"261412";"oude bildtzijl, n/a, netherlands";NULL
"261426";"berkeley, california, usa";NULL
"261430";"bethel, connecticut, usa";NULL
"261460";"hampton, virginia, usa";NULL
"261522";"brooklyn, new york, usa";NULL
"261528";"plano, texas, usa";"24"
"261567";"pinto, madrid, spain";"25"
"261578";"davison, michigan, usa";NULL
"261590";"saint joseph, missouri, usa";"29"
"261601";"beaverton, oregon, usa";NULL
"261603";"san bernardino, california, usa";"27"
"261611";"mobile, alabama, usa";NULL
"261641";"grosseto, toscana, italy";"52"
"261661";"pordenone, friuli venezia giulia, italy";"27"
"261685";"bethpage, new york, usa";"43"
"261695";"milwaukee, wisconsin, usa";"41"
"261723";"fort bragg, california, usa";NULL
"261724";"burnaby, british columbia, canada";"36"
"261740";"baldwin, new york, usa";"36"
"261743";"bangor, maine, usa";"47"
"261749";"lowell, massachusetts, usa";NULL
"261760";"grosseto, toscana, italy";"0"
"261768";"thibodaux, louisiana, usa";"12"
"261769";"havertown, pennsylvania, usa";"21"
"261773";"vienna, vienna, austria";NULL
"261775";"austin, texas, usa";NULL
"261780";"gardner, kansas, usa";"52"
"261800";"loreto, italy, italy";"24"
"261812";"ittigen, bern, switzerland";"21"
"261825";"university city, missouri, usa";"27"
"261829";"fpo, ap, usa";"32"
"261862";"norton, virginia, usa";"35"
"261886";"köln, nordrhein-westfalen, germany";NULL
"261888";"gateshead, england, united kingdom";NULL
"261895";"hood river, oregon, usa";"20"
"261896";"ooltewah, tennessee, usa";"31"
"261904";"east meadow, ,";NULL
"261920";"calgary, ,";NULL
"261925";"paris, n/a, france";"27"
"261937";"chicago, illinois, usa";NULL
"261941";"edmonton, alberta, canada";"22"
"261956";"barcelona, catalonia, spain";"32"
"261959";"overland park, kansas,";"33"
"261973";"chicago, illinois, usa";"35"
"261988";"london, england, united kingdom";"48"
"261998";"seal beach, california, usa";"28"
"262014";"clarksdale, mississippi, usa";"56"
"262017";"north vancouver, british columbia, canada";"1"
"262040";"vancouver, british columbia, canada";"41"
"262051";"grosse pointe, michigan,";NULL
"262066";"houston, texas, usa";"27"
"262070";"santander, cantabria, spain";"28"
"262074";"boston, massachusetts, usa";"32"
"262102";"augsburg, bayern, germany";"17"
"262107";"cavezzo, emilia romagna, italy";"33"
"262118";"maryville, tennessee, usa";"25"
"262151";"coatesville, pennsylvania, usa";"34"
"262169";"walled lake, michigan, usa";"15"
"262186";"matosinhos, porto, portugal";"25"
"262199";"thonex/geneva, geneva, switzerland";NULL
"262208";"los angeles, ,";"37"
"262219";"virginia beach, virginia, usa";"65"
"262228";"cerro maggiore, lombardia,";"35"
"262238";"springfield, massachusetts, usa";NULL
"262246";"sevilla, sevilla, spain";"33"
"262248";"denver, colorado, usa";"43"
"262268";"anaheim, california, usa";"39"
"262271";"wien, wien, austria";"41"
"262277";"new haven, connecticut, usa";NULL
"262279";"sheboygan, wisconsin, usa";NULL
"262281";"sacramento, california, usa";"35"
"262297";"madrid, madrid, spain";"33"
"262298";"philadelphia, pennsylvania, usa";"29"
"262310";"eugene, oregon, usa";NULL
"262311";"greenfield park, quebec, canada";"53"
"262314";"canterbury, kent, united kingdom";NULL
"262317";"riverside, connecticut, usa";NULL
"262344";"budapest, n/a, hungary";"25"
"262357";"tucson, arizona, usa";"23"
"262375";"barham, barham, nsw, australia";"18"
"262391";"san angelo, texas, usa";"17"
"262399";"glen allen, virginia, usa";"48"
"262402";"palmerston north, n/a, new zealand";"35"
"262407";"huntington, west virginia, usa";"29"
"262426";"sacramento, california, usa";"33"
"262459";"mountain view, california, usa";NULL
"262467";"port saint lucie, florida, usa";NULL
"262469";"janesville, wisconsin, usa";"52"
"262491";"pierrefonds, quebec, canada";NULL
"262500";"loano, liguria, italy";NULL
"262507";"nürnberg, bayern,";"51"
"262525";"sf, california, usa";NULL
"262541";"pierrefonds, quebec, canada";NULL
"262569";"saco, maine, usa";"26"
"262570";"akron, ohio, usa";NULL
"262574";"savannah, georgia, usa";"33"
"262577";"las vegas, nevada, usa";NULL
"262587";"bisbee, arizona, usa";"43"
"262601";"padbury, western australia, australia";"50"
"262607";"newington, connecticut, usa";"32"
"262614";"chicago, illinois, usa";"13"
"262634";"lisle, new york, usa";"17"
"262635";"florence, oregon, usa";"44"
"262642";"midwest city, oklahoma, usa";"20"
"262659";"milano, ,";NULL
"262660";"grawn, michigan, usa";NULL
"262666";"halifax, nova scotia, canada";NULL
"262672";"ferrara, ,";NULL
"262679";"colonia, new jersey, usa";NULL
"262683";"velilla de san antonio, madrid, spain";"37"
"262698";"seattle, washington, usa";"38"
"262703";"columbia, south carolina, usa";NULL
"262715";"bonn, nordrhein-westfalen, germany";"31"
"262719";"frankfurt am main, hessen, germany";"47"
"262736";"gaines, michigan, usa";"25"
"262780";"treviso, ,";NULL
"262787";"52080 aachen, nordrhein-westfalen, germany";NULL
"262795";"brisbane, california, usa";NULL
"262826";"madrid, madrid, spain";"28"
"262846";"greenville, texas, usa";NULL
"262849";"clearwater, florida, usa";NULL
"262859";"toronto, ontario, canada";"40"
"262879";"palmerston north, manawatu, new zealand";"39"
"262894";"calabasas, california, usa";NULL
"262902";"sydney, new south wales, australia";"32"
"262912";"tecumseh, michigan, usa";"32"
"262915";"bellingham, washington, usa";"44"
"262926";"la vila joiosa, alicante, spain";"45"
"262940";"san diego, ,";NULL
"262941";"orange park, florida, usa";NULL
"262944";"lisbon, n/a, portugal";"36"
"262952";"new castle, indiana, usa";"39"
"262968";"roma, ,";NULL
"262974";"wien, wien, austria";"23"
"262986";"warwickshire, england, united kingdom";"37"
"262998";"melbourne, victoria, australia";NULL
"263052";"st. louis, mo, united states";NULL
"263078";"harrison, tennessee, usa";"59"
"263093";"roma, lazio, italy";"19"
"263104";"southaven, mississippi, usa";"30"
"263107";"innsbruck, tirol, austria";"24"
"263112";"los angeles, california, usa";"34"
"263149";"halle, sachsen-anhalt, germany";"30"
"263159";"westminster, maryland, usa";"28"
"263163";"austin, texas, usa";"26"
"263168";"rapallo, liguria, italy";NULL
"263186";"santa cruz, california, usa";"26"
"263219";"torino, piemonte,";"31"
"263236";"dun laoghaire, county dublin, ireland";"46"
"263238";"dallas, texas, usa";NULL
"263250";"san giorgio a cremano, campania, italy";"29"
"263261";"helsinki, n/a, finland";"16"
"263272";"catonsville, maryland, usa";"24"
"263300";"edenton, north carolina, usa";"51"
"263321";"miami, fl 33157, florida, usa";"61"
"263323";"marietta, georgia, usa";"41"
"263325";"fredericton, new brunswick, canada";"27"
"263326";"austin, texas, usa";"29"
"263329";"elche, alicante, spain";"31"
"263344";"espoo, uusimaa, finland";"17"
"263353";"tucson, arizona, usa";NULL
"263357";"washington, dc, usa";NULL
"263383";"arlington, ,";NULL
"263393";"kingston, ontario, canada";"27"
"263407";"barcelona, catalunya, spain";"47"
"263413";"jackson, mississippi, usa";"45"
"263418";"placerville, california, usa";NULL
"263434";"hamburg, hamburg, germany";"104"
"263445";"east brunswick, victoria, australia";"32"
"263460";"tampa, florida, usa";"31"
"263475";"el cajon, california, usa";NULL
"263480";"portland, oregon, usa";NULL
"263500";"lehigh acres, florida, usa";"57"
"263534";"sant jaume d`enveja, tarragona, spain";"21"
"263537";"wisconsin rapids, wisconsin, usa";"47"
"263544";"san francisco, california, usa";"37"
"263560";"west bend, wisconsin, usa";"36"
"263565";"logroño, la rioja, spain";"18"
"263582";"oakland, california, usa";NULL
"263585";"lille, nord, france";"36"
"263601";"poulsbo, washington, usa";"34"
"263606";"landers, california, usa";NULL
"263637";"oakdale, california, usa";"37"
"263641";"vista, california, usa";"62"
"263644";"mendon, massachusetts, usa";NULL
"263645";"st. catharines, ontario, canada";"28"
"263663";"co. springs, colorado, usa";NULL
"263691";"ottawa, ontario, canada";NULL
"263733";"günzburg, bayern, germany";NULL
"263740";"barcelona, barcelona, spain";"50"
"263752";"quimper, bretagne, france";"27"
"263793";"hyderabad, andhra pradesh, india";"14"
"263805";"san antonio, texas, usa";NULL
"263829";"quaker hill, connecticut, usa";"35"
"263840";"lutz, florida, usa";NULL
"263842";"hirosaki, aomori-ken, japan";"39"
"263852";"lake mary, florida, usa";"65"
"263872";"st. paul, minnesota, usa";"34"
"263877";"victoria, british columbia, canada";"44"
"263918";"victoria, british columbia, canada";"59"
"263923";"st. louis, missouri, usa";"35"
"263941";"epsom, surrey, united kingdom";"30"
"263979";"san  francisco, california, usa";"34"
"264005";"portland, indiana, usa";NULL
"264027";"cromwell, connecticut, usa";"37"
"264029";"warrenville, illinois, usa";NULL
"264031";"traverse city, michigan, usa";"34"
"264041";"toronto, ontario, canada";NULL
"264073";"new york, new york, usa";"43"
"264082";"irving, texas, usa";"42"
"264085";"barreiro, barreiro, portugal";"24"
"264091";"paris, paris, france";"28"
"264106";"halle, sachsen-anhalt, germany";"49"
"264107";"hemet, california, usa";"28"
"264110";"siena, toscana, italy";"28"
"264117";"barcelona, alabama, spain";"35"
"264124";"st. louis, ,";"28"
"264149";"el puerto de santa maria, cadiz, spain";"25"
"264152";"boston, massachusetts, usa";NULL
"264172";"olathe, kansas, usa";"20"
"264184";"wetter, nordrhein-westfalen, germany";NULL
"264191";"lille, nord, france";NULL
"264193";"sydney, new south wales, australia";"28"
"264204";"milford, massachusetts, usa";"19"
"264248";"springfield, missouri, usa";"26"
"264270";"algonquin, illinois, usa";"38"
"264284";"richmond, virginia, usa";NULL
"264300";"niagara falls, new york, usa";"44"
"264311";"atlantic highlands, new jersey, usa";"29"
"264317";"portela de sacavém, loures, portugal";"25"
"264321";"toronto, ontario, canada";"33"
"264329";"chicago, illinois, usa";"23"
"264338";"burgos, burgos, spain";"25"
"264339";"bari, puglia, italy";"26"
"264349";"avon lake, ohio, usa";NULL
"264355";"ionia, michigan, usa";"36"
"264366";"ede, gelderland, netherlands";"31"
"264390";"hamilton, ontario, canada";"23"
"264397";"fallbrook, california, usa";"16"
"264411";"eindhoven, noord-brabant, netherlands";NULL
"264416";"tecumseh, michigan, usa";"35"
"264421";"sydney, sydney, australia";NULL
"264428";"kessel-lo, vlaams-brabant,";"37"
"264462";"toronto, ontario, canada";"18"
"264463";"lisboa, n/a, portugal";"27"
"264464";"ottawa, ontario, canada";"37"
"264481";"genova, liguria, italy";"49"
"264511";"frankfurt, hessen, germany";"31"
"264514";"motril, granada, spain";"23"
"264525";"quezon city, manila, philippines";"17"
"264543";"quincy, massachusetts, usa";NULL
"264546";"guelph, ontario, canada";NULL
"264553";"san francisco, california, usa";"34"
"264554";"montreal, quebec, canada";"33"
"264555";"penia di canazei, trentino alto adige, italy";"29"
"264575";"barcelona, catalunya, spain";"36"
"264583";"stuttgart, baden-wuerttemberg, germany";NULL
"264600";"toronto, ontario, canada";NULL
"264611";"milano, milano, italy";"33"
"264613";"roma, lazio, italy";"34"
"264627";"medicine hat, alberta, canada";"37"
"264628";"mytown, new hampshire, usa";"35"
"264634";"ottawa, ontario, canada";NULL
"264637";"germantown, maryland, usa";"24"
"264642";"sykesville, pennsylvania, usa";"37"
"264655";"whistler, british columbia, canada";"25"
"264657";"st. louis, missouri, usa";"23"
"264678";"northampton, england, united kingdom";"33"
"264684";"vancouver, ,";NULL
"264688";"valley, alabama, usa";"2"
"264756";"oudkarspel, noord holland, netherlands";"41"
"264763";"glen burnie, maryland, usa";NULL
"264780";"oak ridge, tennessee, usa";NULL
"264828";"paris, ile de france, france";"25"
"264836";"roma, roma, italy";"39"
"264838";"alghero, sardegna, italy";"27"
"264861";"waukegan, illinois, usa";"37"
"264862";"brighton, massachusetts, usa";NULL
"264863";"calgary, alberta, canada";"33"
"264873";"tucson, arizona, usa";"72"
"264887";"miami beach, florida, usa";"54"
"264891";"yauco, puerto rico, usa";"27"
"264892";"riverside, california, usa";"23"
"264897";"betheln, niedersachsen, germany";"49"
"264903";"dortmund, nordrhein-westfalen, germany";"36"
"264934";"madrid, madrid, spain";"140"
"264938";"lexington, kentucky, usa";"0"
"264947";"la mesa, california, usa";NULL
"264951";"portonovo, pontevedra, spain";"43"
"264955";"houston, texas, usa";NULL
"264985";"albuquerque, new mexico, usa";"15"
"264996";"oneida, tennessee, usa";"25"
"264997";"oneida, tennessee, usa";"8"
"265004";"san antonio, texas, usa";"40"
"265014";"oakland, california, usa";"45"
"265027";"leeds, england, united kingdom";"26"
"265031";"sunderland, tyne & wear, united kingdom";"60"
"265051";"palma de mallorca, islas baleares, spain";"40"
"265075";"houston, texas, usa";"53"
"265083";"brooklyn, new york, usa";"25"
"265115";"vista, california, usa";NULL
"265120";"kelkheim, hessen, germany";"42"
"265146";"portland, oregon, usa";"28"
"265168";"massillon, ohio, usa";"38"
"265179";"seattle, washington, usa";NULL
"265185";"snellville, georgia, usa";NULL
"265194";"blacksburg, virginia, usa";"25"
"265201";"georgia, vermont, usa";NULL
"265202";"manchester, vermont, usa";"38"
"265205";"plymouth, vermont, usa";"42"
"265206";"quechee, vermont, usa";NULL
"265219";"a coruña, a coruña, spain";"18"
"265221";"howell, michigan, usa";"39"
"265244";"springfield, ohio, usa";"22"
"265257";"new york, new york, usa";NULL
"265276";"missoula, montana, usa";"39"
"265281";"virginia beach, virginia, usa";"32"
"265300";"manhattan, montana, usa";NULL
"265306";"bucharest, n/a, romania";"25"
"265313";"morrisville, north carolina, usa";"33"
"265348";"tecate, california, usa";"47"
"265383";"awendaw, south carolina, usa";NULL
"265385";"dartmouth, nova scotia, canada";"14"
"265403";"springfield, missouri, usa";"35"
"265439";"porto alegre, rs, brazil";"32"
"265444";"new orleans, louisiana, usa";"29"
"265446";"eureka, montana, usa";"26"
"265447";"dayton, ohio, usa";NULL
"265474";"aberdeen, scotland, united kingdom";NULL
"265475";"mesa, arizona, usa";"63"
"265487";"kaneohe, hawaii, usa";"75"
"265498";"sandy, utah, usa";"24"
"265500";"pensacola, florida, usa";"38"
"265504";"christiansburg, virginia, usa";"41"
"265508";"san mateo, california, usa";NULL
"265522";"calgary, alberta, canada";"53"
"265524";"maslin beach, south australia, australia";"36"
"265533";"thames coromandel, n/a, new zealand";NULL
"265546";"white river junction, vermont, usa";"28"
"265553";"san diego, california, usa";NULL
"265591";"sevilla, sevilla, spain";NULL
"265595";"palmerston north, manawatu, new zealand";"31"
"265607";"west sacramento, california, usa";"31"
"265620";"baltimore, maryland, usa";"56"
"265622";"plymouth, minnesota, usa";"38"
"265626";"la crosse, wisconsin, usa";"37"
"265653";"bistrita, n/a, romania";"22"
"265656";"chicago heights, illinois, usa";"41"
"265673";"san antonio, texas, usa";NULL
"265676";"sterling, virginia, usa";"36"
"265685";"ventura, california, usa";NULL
"265692";"buckley, washington, usa";NULL
"265706";"arlington, virginia, usa";"28"
"265720";"christchurch, canterbury, new zealand";NULL
"265749";"tübingen, , germany";NULL
"265751";"sebastopol, california, usa";NULL
"265779";"moenchengladbach, nordrhein-westfalen, germany";"45"
"265784";"san jose, california, usa";NULL
"265793";"leeds, england, united kingdom";"40"
"265827";"dayton, texas, usa";"57"
"265834";"madrid, madrid, spain";"51"
"265860";"fort worth, texas, usa";"33"
"265881";"effingham, illinois, usa";NULL
"265889";"kitchener, ontario, canada";"30"
"265891";"lüdinghausen, nordrhein-westfalen, germany";"42"
"265904";"middelbeers, noord-brabant, netherlands";"23"
"265908";"west palm beach, florida, usa";"41"
"265918";"davenport, iowa, usa";"45"
"265925";"on the whisper of a breeze, n/a, everywhere and anywhere";"30"
"265932";"singapore, singapore, singapore";"25"
"265936";"christchurch, n/a, new zealand";"15"
"265940";"lakewood, colorado, usa";"21"
"265972";"olympia, washington, usa";NULL
"266000";"noviglio, lombardia, italy";"39"
"266007";"barcelona, catalunya, spain";"30"
"266045";"port saint lucie, florida, usa";"71"
"266054";"cordova, tennessee, usa";"36"
"266055";"durham, north carolina, usa";NULL
"266056";"hoover, alabama, usa";"47"
"266092";"salt lake city, utah, usa";NULL
"266109";"san antonio, texas, usa";NULL
"266125";"kanata, ontario, canada";"19"
"266126";"northfield, minnesota, usa";NULL
"266143";"canyon country, california, usa";NULL
"266146";"carlton north, victoria, australia";"31"
"266164";"st. charles, illinois, usa";NULL
"266171";"bellevue, washington, usa";NULL
"266176";"caldwell, idaho, usa";"0"
"266180";"glinde, schleswig-holstein, germany";"42"
"266198";"zaberfeld, baden-wuerttemberg, germany";NULL
"266226";"new york, new york, usa";NULL
"266228";"london, england, united kingdom";"26"
"266229";"kent, washington, usa";"24"
"266250";"mclean, virginia, usa";"73"
"266253";"ramona, california, usa";"61"
"266268";"camden, south carolina, usa";NULL
"266283";"walla walla, washington, usa";"62"
"266295";"coventry, england,";NULL
"266299";"austin, texas, usa";"61"
"266312";"seattle, washington, usa";"48"
"266321";"naracoorte, south australia, australia";"47"
"266323";"toronto, ontario, canada";NULL
"266328";"roanoke, virginia, usa";"14"
"266331";"chimacum, washington, usa";"59"
"266355";"el cajon, california, usa";NULL
"266371";"naracoorte, ,";NULL
"266381";"chicago, illinois, usa";NULL
"266410";"new hope, minnesota, usa";"35"
"266419";"fort walton beach, florida, usa";"36"
"266429";"amsterdam, noord-holland, netherlands";"23"
"266457";"white oak, texas, usa";"35"
"266466";"kenmore, washington, usa";"45"
"266475";"portland, maine, usa";"59"
"266478";"lansdale, pennsylvania, usa";"50"
"266510";"sun city west, arizona, usa";"31"
"266512";"orlando, florida, usa";"34"
"266515";"falls church, virginia, usa";NULL
"266522";"burnaby, british columbia, canada";NULL
"266566";"guelph, ontario, canada";"24"
"266570";"lemgo, nordrhein-westfalen, germany";"34"
"266579";"la habra, california, usa";"49"
"266580";"wexford, n/a, ireland";NULL
"266588";"toronto, ontario, canada";"38"
"266595";"weare, new hampshire, usa";"41"
"266608";"worcester, massachusetts, usa";"34"
"266614";"henderson, nevada, usa";"57"
